Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Cover_Type,soil_type,Wilderness
3139,165,11,175,17,3065,230,244,0,1249,2,32,3
2578,157,12,30,2,1366,233,241,137,830,2,30,1
3246,103,21,255,85,1620,249,209,78,2713,1,30,1
2771,248,22,42,15,2081,169,250,214,849,2,31,3
2909,280,18,212,45,939,168,239,210,1006,2,32,3
3306,31,10,272,27,3568,218,219,136,2197,1,38,1
3324,288,6,300,56,3296,203,239,175,1687,1,38,1
3009,54,11,30,7,1181,226,216,122,1445,1,32,3
3051,148,12,85,10,470,236,239,131,1282,1,23,1
3340,103,13,295,56,2324,241,224,110,2036,1,32,3
2789,208,19,210,-14,1595,202,254,180,1022,2,13,3
2712,144,8,309,17,2165,232,239,138,4351,2,12,1
2643,83,19,42,10,1368,243,205,85,1490,2,11,3
3214,209,13,201,15,2753,209,252,176,830,1,22,1
3028,192,6,124,17,1087,220,244,160,1829,1,32,3
3059,192,11,30,0,1846,219,249,162,421,1,23,3
3118,32,30,201,37,3986,198,162,82,780,1,29,1
2643,16,4,30,0,1159,216,231,152,6182,2,12,1
3131,358,8,285,11,2827,208,226,155,836,2,29,1
2912,76,22,277,88,313,241,192,70,339,1,33,3
3115,308,11,306,-10,1782,189,233,184,824,1,23,3
3147,60,12,240,43,2971,229,215,118,1477,1,23,3
3162,308,10,671,54,5947,191,234,182,1260,2,29,1
2742,70,6,313,18,2274,227,228,135,6152,2,12,1
2991,0,16,342,60,212,194,208,149,700,1,22,3
2585,8,15,295,163,658,202,209,143,1560,2,10,3
2471,174,5,30,-3,1047,223,242,155,902,3,4,3
3265,4,9,212,39,3092,208,222,151,2230,1,29,1
2955,221,35,360,18,3481,158,247,205,1290,2,13,3
2641,315,25,300,204,860,145,210,201,1714,2,13,3
3151,14,7,247,34,4615,213,225,149,2509,2,29,1
3198,73,10,384,56,2925,232,221,121,4430,1,23,1
3199,0,14,0,0,4516,199,214,151,3736,1,22,3
2503,204,32,313,129,815,185,248,178,1045,3,3,3
2977,319,14,258,45,3022,184,227,182,1266,2,32,3
3144,39,6,0,0,4364,220,227,142,1914,1,23,1
2662,79,23,60,29,1142,243,192,68,1114,2,13,3
2508,29,10,212,5,228,217,219,137,2900,2,20,1
3197,13,13,417,91,1020,207,212,141,2240,1,22,3
3060,278,5,242,3,1597,206,241,173,1648,1,23,3
2992,105,3,255,35,902,224,236,147,2423,2,29,1
2936,12,10,60,-8,4377,210,219,146,1969,2,20,1
2796,220,15,408,82,3787,201,253,186,1718,2,26,3
2629,339,30,0,0,2400,143,182,170,6902,1,29,1
3391,153,15,457,168,3936,237,240,130,2802,1,40,3
3088,266,10,120,10,1517,195,245,188,2047,1,23,3
3224,110,8,0,0,1426,234,231,129,2582,1,23,1
3109,10,11,95,7,5070,208,218,146,2294,1,29,1
2945,208,11,90,0,4603,212,251,173,4813,1,23,1
2868,90,9,247,36,1956,233,227,125,2356,2,29,1
3078,53,5,285,34,3331,223,229,142,577,1,29,1
3025,125,6,190,32,2662,230,236,139,474,1,29,1
2725,12,12,162,35,1503,207,215,143,3124,2,30,1
3115,66,12,30,3,4175,232,215,114,1945,1,23,1
2852,204,17,190,47,1481,208,253,174,2040,2,13,3
2811,308,25,30,13,4957,143,215,208,4702,2,29,1
2475,239,28,150,88,457,158,250,220,446,3,4,3
3238,330,8,67,15,3475,202,231,168,1867,1,29,1
2998,319,25,382,85,1149,148,208,196,2903,1,22,1
3122,143,9,67,6,1914,233,238,136,3118,1,23,3
2913,100,19,450,117,977,248,210,83,872,2,29,1
3089,161,15,437,67,1442,234,242,135,700,2,13,3
3412,309,10,277,39,2340,192,233,182,2654,7,38,3
3133,290,5,277,32,3491,206,239,172,854,2,29,1
3306,121,13,426,59,1401,241,229,116,2197,1,32,3
3380,182,7,201,12,2594,223,245,156,459,7,38,3
3073,55,18,335,117,679,229,199,97,2903,2,33,3
2987,200,26,488,288,2307,200,252,172,1230,2,13,3
3142,125,13,247,11,395,241,230,116,2079,2,23,1
3231,257,8,153,7,5899,202,245,181,1328,1,22,1
2952,252,12,488,52,5774,192,248,194,6118,2,29,1
3009,138,6,277,32,4714,229,238,143,108,2,29,1
3200,139,33,768,319,1234,248,209,62,2922,1,29,1
3161,354,7,301,17,6007,208,227,157,1012,1,29,1
3194,221,17,607,139,2954,198,254,188,127,2,32,3
2906,231,23,150,60,1964,179,254,205,1138,2,13,3
3317,225,11,42,1,3618,205,250,181,1781,1,32,3
2949,353,15,150,4,5897,193,213,157,3439,2,20,1
2875,160,14,283,77,3709,234,242,135,1510,2,12,1
2978,62,10,335,52,4914,229,218,121,6393,2,12,1
3291,255,23,467,109,4265,160,247,221,2389,1,38,3
3413,59,24,85,10,3413,230,183,73,2563,7,37,1
2782,70,6,218,26,1950,226,229,137,1860,2,12,1
3137,269,13,134,0,2420,185,244,199,648,1,32,3
3064,8,11,182,37,85,207,218,147,882,2,22,1
2869,302,15,60,1,5539,178,232,194,953,2,29,1
3387,332,9,300,105,2160,199,229,169,2868,1,40,1
3315,128,10,450,-14,1471,238,234,125,2073,1,22,1
3051,9,6,60,4,3645,213,227,152,1803,2,29,1
3075,325,22,268,70,2581,159,209,188,2372,1,24,3
2962,42,13,382,49,4703,222,212,123,3904,1,23,1
3211,94,16,95,24,1048,243,215,97,892,1,31,3
3069,137,12,120,14,743,239,235,124,1533,2,32,3
2741,347,8,342,26,1168,206,228,160,1905,2,11,3
2787,4,3,242,20,2190,215,233,155,2627,2,12,1
3031,117,6,30,-3,2021,231,234,136,1503,1,23,1
3018,47,20,182,28,5138,222,191,95,2697,2,29,1
2659,63,25,42,3,1663,233,180,64,1981,2,10,3
2860,143,7,134,6,4991,231,239,141,4327,2,16,1
3027,53,10,595,183,5708,226,218,126,5094,1,12,1
3289,352,13,443,84,3436,196,217,158,2728,1,31,3
2882,239,15,277,92,1530,191,252,196,1917,2,13,3
3298,318,18,124,37,3135,170,221,189,2460,1,24,3
2718,282,28,256,134,1390,131,228,231,1006,6,13,3
3175,166,4,285,36,2870,223,241,153,3662,1,39,1
3135,119,2,492,59,1851,223,237,149,2604,1,32,3
2836,56,14,124,21,3373,228,208,110,5650,2,30,1
2896,67,16,67,10,5451,235,206,98,4150,2,29,1
2667,101,19,268,81,1328,248,211,83,685,2,30,1
3031,247,12,569,40,5854,195,249,191,4667,2,29,1
2672,49,5,641,-36,721,222,229,143,1689,2,29,1
2921,47,18,192,59,1816,223,199,104,2940,2,33,3
3001,98,7,780,75,5493,231,231,132,6157,2,29,1
3121,108,3,297,52,1355,225,236,146,3480,2,31,3
3226,146,14,228,49,2755,238,238,127,959,1,32,3
3200,0,3,30,1,4109,215,234,156,1692,1,23,1
2756,1,30,180,34,1142,164,171,133,1871,2,24,3
2661,83,17,0,0,1194,242,207,89,1983,2,29,1
3237,49,13,95,5,1621,225,211,117,932,7,39,3
3037,153,2,360,70,4434,222,239,153,1761,2,29,1
2967,236,2,234,25,1814,216,240,162,2190,2,32,3
2852,217,12,67,12,721,206,252,180,258,2,23,3
3014,62,4,661,95,5292,223,232,145,5604,2,12,1
2889,317,21,162,32,2664,161,217,194,845,2,13,3
2773,54,10,234,27,3022,226,218,124,2418,2,12,1
2502,20,15,30,-1,1266,208,206,132,800,6,10,3
2840,72,26,134,56,2424,239,181,57,1786,2,13,3
2567,145,11,430,180,832,236,238,132,900,3,3,3
2691,320,14,60,9,1584,183,226,182,2258,2,17,3
3222,140,4,60,0,3569,225,238,148,4065,1,19,1
3309,42,12,618,109,3610,222,213,124,4034,1,40,1
2511,244,24,85,34,853,166,251,216,1495,2,28,3
2868,312,11,175,24,2465,190,232,182,2355,2,29,1
3405,138,26,268,176,3773,248,220,82,3168,7,33,3
2899,51,6,408,62,2539,223,227,139,2411,2,29,1
2945,54,10,663,186,1476,226,218,125,1812,2,32,3
2777,55,16,633,94,541,229,203,103,1233,2,11,3
2989,49,5,366,29,3805,222,228,141,1895,2,29,1
3013,50,21,560,198,690,224,190,90,864,2,33,3
3137,298,9,582,-9,2873,195,237,182,417,1,32,3
3321,61,14,30,9,2321,231,210,108,2190,1,22,3
3130,351,7,30,2,2116,207,227,159,1962,1,23,1
3039,45,3,361,53,3074,220,232,148,488,2,32,3
2988,341,9,216,10,6212,201,226,165,3166,2,29,1
3019,211,14,268,-15,2525,208,252,178,1371,2,31,3
3142,34,19,90,36,1627,214,194,109,2389,1,33,3
3031,347,16,636,14,1782,187,212,162,819,2,31,3
2692,0,10,0,0,1332,206,222,154,2214,2,12,1
3295,278,16,960,185,1501,175,241,205,2763,1,31,3
2808,165,17,90,24,3072,233,243,135,2520,2,12,1
2748,43,9,30,0,1657,222,221,134,2611,5,23,1
2802,97,12,120,14,446,239,223,112,2581,2,11,3
3016,78,13,418,77,430,237,215,106,1966,2,33,3
2708,183,10,67,6,983,223,247,156,1933,1,12,1
3228,290,11,150,25,4592,189,239,190,511,1,38,1
2927,73,18,95,15,757,238,203,90,752,1,22,1
2601,48,6,297,91,1490,223,227,140,1707,6,2,3
3212,259,14,510,102,1237,187,247,199,2673,1,31,3
3208,289,23,408,133,4353,148,230,218,1234,1,29,1
2727,85,8,30,3,2096,232,227,128,1290,2,20,1
3052,264,9,30,1,2081,197,245,186,1299,2,22,3
3056,131,13,408,-51,497,241,232,119,1616,1,22,1
3188,222,7,42,-1,3360,212,247,172,1381,2,23,3
3055,326,14,330,15,4858,184,224,179,360,2,29,1
2583,351,26,30,16,492,164,185,153,2010,2,29,1
2769,86,6,67,-16,2147,229,230,134,1195,2,12,1
2890,245,5,30,0,6049,210,244,172,4728,2,29,1
3092,310,4,95,8,5192,209,237,166,1068,1,29,1
3257,350,4,277,18,5837,212,233,158,834,1,22,1
3161,180,26,95,30,2605,220,245,142,1209,1,33,3
3042,130,4,30,-2,2982,226,237,146,552,2,19,1
2917,269,12,60,14,3655,187,244,196,4875,2,29,1
3069,58,9,330,25,3222,227,222,129,485,1,29,1
3197,108,2,256,49,3254,223,236,149,3537,1,23,1
3024,344,15,212,65,1300,189,216,164,2090,2,32,3
3089,117,19,390,34,579,249,219,91,1290,1,32,3
3102,151,5,30,0,3987,226,240,148,1291,1,23,1
3247,13,17,641,171,882,201,202,135,2037,2,33,3
3028,50,23,108,19,983,223,184,84,2245,1,39,3
2849,27,8,516,56,1939,217,222,141,1195,2,11,3
2711,160,8,150,14,713,228,242,146,1677,1,12,1
2755,323,5,351,29,2388,208,235,166,6110,2,12,1
3388,349,11,516,49,1448,200,222,160,1295,7,38,3
3106,15,7,721,-31,4337,214,226,149,3674,1,29,1
2914,165,27,180,75,1065,232,236,116,531,2,29,1
3050,11,4,134,5,1073,216,232,153,1865,2,29,1
3126,111,8,120,20,3200,234,231,129,5267,1,30,1
2812,320,19,240,57,2980,168,219,189,2969,1,29,1
2974,30,10,297,51,1956,217,218,136,865,1,30,1
2638,94,10,175,36,1661,236,226,120,4879,2,12,1
2993,336,5,865,141,1235,209,233,162,2079,2,32,3
3038,175,14,240,-25,644,227,247,148,1584,2,30,1
2931,248,8,150,19,1006,202,247,182,576,2,23,3
2803,19,11,0,0,2002,212,217,141,1541,2,33,3
3137,44,14,85,2,1670,222,208,117,618,1,31,3
2913,163,16,819,135,2402,233,243,135,1549,2,13,3
2962,124,13,201,48,1608,241,231,117,2702,2,32,3
2994,298,6,42,7,1033,204,238,173,1635,2,23,3
2942,195,14,664,142,2584,216,251,166,1657,2,26,3
2928,97,16,360,118,361,244,215,95,741,2,29,1
3057,53,9,234,33,3900,226,220,128,2185,2,29,1
3235,91,18,450,73,4231,245,208,85,1149,2,29,1
3259,322,11,175,43,4616,192,229,177,2640,1,32,3
3235,194,28,283,104,2644,203,249,163,1019,1,33,3
3116,186,12,67,1,3060,222,248,0,1317,2,23,3
2916,219,10,240,10,5383,208,250,177,4879,2,23,1
2896,353,6,371,87,1194,210,230,158,2778,2,11,3
2972,128,20,277,105,6401,248,224,95,4063,2,29,1
2631,31,16,42,8,582,214,203,121,1266,2,33,3
3156,218,8,150,19,1816,211,248,173,2059,1,31,3
3295,320,15,636,135,4231,181,225,183,2438,1,38,3
2889,211,33,361,-47,3355,174,249,189,1466,2,13,3
3005,62,17,60,-8,2726,232,204,99,1348,1,24,3
3311,175,18,417,72,4546,227,246,144,2510,1,33,3
2577,7,11,120,18,895,207,218,148,1485,2,11,3
3046,205,4,779,5,1211,217,243,162,792,2,19,3
2795,97,6,300,52,2952,230,231,135,6619,2,30,1
2748,343,15,124,20,3003,188,216,166,990,2,24,3
3058,253,16,319,50,3395,183,249,203,1600,1,13,3
3333,301,13,342,58,2584,184,234,190,912,1,22,3
3107,346,8,285,73,845,205,228,161,1392,2,32,3
3327,96,14,85,-11,4512,242,218,103,4067,7,23,3
3214,346,2,595,30,878,215,235,158,1922,1,31,3
3243,203,13,182,41,1170,213,251,171,569,1,32,3
2677,75,8,420,22,1489,230,225,127,5928,2,29,1
3004,267,5,492,167,5435,208,242,172,5129,2,20,1
2980,334,6,424,21,3570,206,232,164,1040,2,29,1
2832,74,8,323,81,2738,230,226,129,2779,2,12,1
2975,306,26,285,135,5635,141,216,211,4849,2,24,1
2976,187,8,30,-4,5359,221,246,159,2476,1,23,1
3084,156,15,541,59,1650,235,241,132,741,2,13,3
3202,321,13,541,58,5989,186,227,180,1142,1,29,1
3037,11,10,510,3,6507,210,221,147,3512,1,20,1
3082,311,18,553,171,5306,170,225,195,808,2,29,1
3076,166,22,228,38,1702,232,241,128,2215,1,33,3
2759,68,4,541,-13,1839,224,231,142,2101,2,12,1
2670,43,9,0,0,2294,222,220,133,2463,2,16,1
2797,65,14,0,0,2185,232,211,109,2161,1,23,3
3103,16,15,532,12,2070,206,207,136,1256,2,32,3
2775,218,6,162,18,2340,214,246,168,1583,2,12,1
3225,256,2,42,1,5875,214,240,163,1501,1,22,1
3066,173,23,371,63,2458,228,244,136,2994,2,33,3
3053,170,7,618,56,2955,225,243,152,937,2,32,3
2901,236,29,313,192,2391,158,250,218,931,2,13,3
2783,90,9,0,0,1421,234,226,123,2263,2,20,1
3067,179,20,218,52,484,224,248,148,1291,2,33,3
3281,295,14,342,51,4112,178,235,197,1200,1,39,1
3184,181,10,331,61,2483,224,247,155,930,2,32,3
2814,113,8,242,49,2518,234,232,129,2535,2,12,1
2771,65,25,60,-5,1907,234,181,65,1410,2,33,3
2739,35,9,474,108,2588,219,220,136,1505,5,32,3
2680,14,14,285,38,313,206,210,139,594,2,11,3
2938,28,23,391,66,3364,204,183,106,2356,2,32,3
3274,24,5,175,1,1025,217,230,149,2350,1,38,1
3157,103,23,382,93,4221,251,204,69,735,2,30,1
3296,184,4,124,-2,5726,220,242,157,612,1,38,1
2952,38,16,108,27,774,218,203,115,1908,2,31,3
3274,294,9,890,208,6369,196,238,182,1727,2,29,1
3030,302,12,42,7,2910,186,234,188,577,1,23,1
3122,253,8,228,38,5648,202,246,182,2695,2,30,1
3152,21,8,234,36,4960,215,223,145,1454,1,19,1
3241,27,10,780,97,6415,216,219,139,1495,1,29,1
2909,123,7,95,-2,742,231,235,137,2011,2,22,1
3218,350,12,457,27,3456,198,220,160,3185,1,30,1
3001,132,14,390,90,2478,242,232,117,1786,2,32,3
2980,39,12,0,0,4438,220,212,125,175,1,29,1
3236,172,12,180,48,1195,228,245,148,2741,1,22,1
2995,49,20,342,86,4502,224,192,94,4458,1,29,1
2986,117,11,60,6,2483,239,230,120,685,1,29,1
3021,90,3,514,49,5501,224,234,146,6534,2,29,1
3169,331,9,108,9,4173,200,230,169,418,1,23,3
3031,248,8,540,145,5963,202,247,182,5161,2,29,1
2994,38,17,212,22,495,218,201,113,1738,1,29,1
2857,327,23,67,14,4279,157,207,186,582,1,29,1
3033,35,30,376,105,2735,201,160,77,1481,2,33,3
2489,148,10,60,3,1191,234,239,136,1138,3,4,3
2789,68,8,30,0,2193,228,225,130,1616,2,23,1
3394,212,8,618,126,3491,214,247,170,175,1,38,3
3025,68,10,162,11,3113,231,220,121,1642,1,23,3
2955,304,7,162,10,4642,201,237,175,5911,2,12,1
2862,119,15,371,60,1065,244,226,107,2190,2,30,1
3274,129,14,576,235,3752,242,231,116,2054,1,32,3
3393,36,8,497,75,1620,220,222,138,2240,1,32,3
3326,353,18,170,34,1207,186,206,156,2555,1,38,1
2985,137,24,216,80,1452,248,223,88,1826,2,32,3
2805,189,22,426,69,1282,215,250,158,684,2,13,3
3110,54,4,402,35,1885,222,231,144,2844,1,32,3
2730,9,7,297,29,2084,212,225,151,6135,2,12,1
2579,7,17,0,0,1159,197,204,141,1415,6,20,3
3061,49,4,162,20,2982,222,230,144,1454,2,32,3
2672,145,26,524,263,503,245,225,91,1495,3,4,3
3192,210,11,510,-7,3000,211,251,174,108,2,32,3
2542,2,14,371,18,342,200,214,150,2750,2,29,1
2733,170,8,216,37,1091,226,244,150,914,2,31,3
2812,90,13,108,21,1006,239,219,109,2250,2,11,3
2942,30,8,212,29,4724,218,223,141,4209,1,23,1
2573,306,6,277,26,1414,202,236,174,1543,5,2,3
2880,56,5,323,33,3930,223,229,141,6427,2,20,1
2997,86,13,450,-22,1680,239,217,107,1142,2,32,3
3275,359,9,170,36,3541,206,223,155,2477,1,31,3
2965,113,18,95,28,4615,248,218,91,1405,2,30,1
3265,347,11,540,117,1048,200,223,161,2206,2,23,1
2955,297,11,285,40,2922,189,237,187,1544,2,31,3
2974,63,5,210,5,2552,225,229,139,1515,1,29,1
3034,80,16,67,16,4352,240,210,95,2671,2,29,1
2788,146,19,95,-5,1320,243,233,112,1561,2,10,3
3056,241,15,300,46,3065,189,251,198,939,1,32,3
2790,78,15,0,0,2331,238,211,99,1867,2,13,3
3113,253,10,778,297,1681,198,247,187,573,2,13,3
2979,149,23,384,74,720,243,232,105,1879,2,33,3
3119,18,8,190,8,1784,214,223,145,2912,1,31,3
2585,165,3,192,26,1112,222,240,154,1614,2,2,3
3102,18,5,180,11,1591,216,229,150,2971,1,31,3
2820,29,17,150,34,3638,212,201,120,2881,2,29,1
2733,344,18,60,12,2279,182,209,165,4092,2,12,1
3019,359,12,30,6,1114,202,219,153,2324,1,24,3
3161,303,12,127,0,3612,188,234,187,1894,1,24,1
3205,356,13,511,129,1236,198,216,155,1832,2,33,3
2803,173,23,120,25,3772,228,244,136,1343,2,30,1
2854,39,12,67,0,1510,220,212,125,2324,2,29,1
3220,209,28,450,-12,2081,188,252,185,1065,2,29,1
2812,124,20,624,178,2781,249,221,92,1888,2,10,3
3447,305,16,268,30,5135,175,230,194,4050,7,38,3
3383,149,21,108,-9,2989,242,234,111,899,7,35,3
2919,279,9,360,138,1110,196,241,184,1776,2,11,3
3011,357,17,543,90,1448,191,207,152,361,2,31,3
3042,4,16,443,70,2958,197,207,145,616,1,32,3
3187,253,13,361,72,5818,191,248,195,3182,2,22,1
2863,148,19,150,44,2205,242,235,114,990,5,13,3
2927,43,19,216,28,600,220,196,104,127,2,33,3
3202,43,12,180,37,3301,222,213,124,2281,1,31,3
3229,61,23,510,133,4886,231,184,73,3245,1,30,1
3143,327,13,256,36,5411,188,225,176,573,2,29,1
3314,87,10,124,3,4268,236,223,118,3705,1,23,3
3077,193,5,30,-4,1874,219,244,160,459,2,23,3
3105,26,15,430,109,1648,212,205,127,3582,1,33,3
2820,62,17,182,38,2349,232,202,95,3408,2,12,1
3453,98,16,0,0,3115,244,216,97,2525,7,37,1
2924,27,10,295,44,3396,216,219,138,4563,2,12,1
2739,144,4,85,-7,1681,226,239,147,1129,2,29,1
3136,228,14,433,70,5926,198,252,189,1939,2,30,1
2857,152,15,190,99,3837,237,239,129,5549,2,12,1
2570,84,25,85,27,1284,246,189,57,402,3,4,3
3023,92,23,85,31,636,248,199,67,1878,1,29,1
2522,51,12,400,9,1065,226,214,120,4046,2,18,1
2873,283,20,511,225,1199,160,236,214,1430,2,32,3
2958,323,9,150,27,3068,197,231,173,1271,2,31,3
3112,306,17,60,11,1248,171,228,196,2257,1,29,1
3195,240,8,553,4,5989,206,247,179,2866,2,22,1
2722,101,33,134,91,2761,252,176,23,6540,2,30,1
3153,209,12,201,6,2760,211,251,173,789,2,32,3
3008,1,10,162,30,319,206,222,153,684,1,22,1
2870,342,19,376,2,964,179,209,167,524,2,32,3
2949,63,23,175,46,4544,233,186,72,4795,1,29,1
2847,8,20,85,8,618,192,195,136,376,2,31,3
3064,235,6,0,0,1651,210,245,173,2052,1,21,3
3257,80,12,446,30,1501,236,219,113,2636,1,29,1
2948,125,15,228,31,685,244,228,109,2337,2,32,3
2815,68,12,170,24,2062,232,216,114,1919,2,13,3
2692,172,33,180,83,1920,221,233,116,1273,2,4,3
3129,184,23,430,114,1889,218,248,151,1072,2,29,1
3206,148,6,618,-7,532,229,239,144,2329,2,23,3
3300,79,8,134,40,6108,231,226,128,540,1,38,1
3208,299,6,85,-9,3448,202,238,175,1706,1,22,1
2797,13,48,242,42,1082,129,98,68,1006,1,31,3
2988,99,11,497,3,4361,238,225,117,3342,2,29,1
2959,331,8,566,40,4857,201,230,168,5315,1,12,1
3175,0,7,319,39,3007,210,228,155,1146,2,29,1
2751,139,16,0,0,2197,243,233,114,853,2,23,3
2968,97,14,67,9,4540,242,219,104,2423,2,29,1
3080,35,19,664,161,4463,215,196,111,3690,1,29,1
2475,194,28,90,-70,525,204,249,162,1075,2,3,3
3165,65,4,67,3,4049,223,231,143,492,1,23,3
3240,347,17,42,6,4391,185,210,161,1411,1,22,3
3197,90,7,212,1,2577,231,229,130,997,1,23,1
2870,251,24,601,175,1214,159,248,221,1674,2,28,3
3029,326,24,503,127,3362,154,205,187,1575,1,24,3
3040,41,14,30,-8,984,221,209,121,2112,1,29,1
3031,96,5,42,2,3200,228,233,139,2542,1,23,3
2690,82,12,418,73,841,237,219,111,834,2,29,1
2867,228,25,134,47,2274,176,253,205,1959,2,13,3
3190,356,15,228,49,3310,195,212,154,2490,1,31,3
2567,74,10,430,41,912,232,222,122,3721,2,29,1
3126,230,7,60,9,1406,209,247,175,768,1,23,3
3043,14,12,85,18,1911,209,216,143,1410,1,22,3
2698,56,15,350,-22,752,229,207,107,201,2,10,3
3162,21,12,42,0,1566,212,215,138,543,1,35,3
3040,41,20,228,65,1240,218,192,100,450,1,24,3
2832,125,6,0,0,1689,230,236,139,1905,2,17,3
2831,281,4,0,0,5594,209,240,169,4629,2,30,1
3045,72,16,277,81,865,236,208,98,787,1,29,1
3024,138,7,162,30,2681,231,238,139,492,1,29,1
2916,57,26,0,0,492,227,175,64,457,1,22,1
3057,232,13,190,20,3108,198,251,189,1624,2,13,3
2930,351,12,127,18,742,199,220,159,1939,1,24,3
3037,237,20,362,121,3000,179,253,206,2201,1,23,3
2842,58,20,42,13,888,230,195,89,234,5,30,1
3319,311,24,108,51,5418,149,215,203,808,1,38,1
3258,21,11,492,99,1120,212,216,139,2279,2,29,1
2913,90,2,124,7,4754,222,236,150,1744,2,19,1
3264,45,14,210,38,6023,223,209,117,459,1,22,1
2867,54,8,313,115,1410,225,223,131,1441,2,32,3
3047,264,6,932,141,5932,204,243,178,3632,1,29,1
3204,43,34,242,109,4809,205,146,51,1560,1,30,1
3174,51,16,150,-16,285,226,202,105,1834,1,22,1
3050,173,11,451,16,6494,227,245,149,3355,2,20,1
2927,116,8,42,3,1448,235,232,129,2525,1,33,3
3021,307,18,182,82,1342,168,227,198,2215,2,33,3
3026,86,10,450,63,474,234,224,120,1442,1,23,1
2768,345,14,90,4,300,191,217,164,1053,2,30,1
2959,93,17,361,152,365,245,212,90,1060,2,29,1
3162,145,4,256,49,1878,225,239,149,3305,1,33,3
3124,169,23,324,104,2932,230,242,131,1328,2,33,3
3354,344,15,382,72,1124,188,214,164,799,1,39,1
3024,238,14,256,-9,5670,193,251,194,2748,1,29,1
3079,74,9,849,158,1249,231,223,125,446,1,32,3
2696,164,26,180,-46,2805,233,237,118,1754,2,13,3
3118,355,24,458,135,365,173,190,149,1187,1,24,3
3241,152,13,108,21,3449,236,240,132,4001,1,39,1
3178,269,21,190,39,4629,160,242,218,3436,1,29,1
3287,34,5,360,31,5374,219,228,145,466,1,38,1
2892,232,26,247,76,1201,168,252,211,0,2,13,3
2967,42,11,376,31,4147,222,216,128,4831,2,12,1
2825,92,25,339,164,361,249,192,56,1892,5,30,1
2959,309,25,420,127,421,143,214,208,1254,2,30,1
3182,329,25,268,101,1057,154,202,184,2014,1,29,1
3267,45,12,524,62,3391,223,214,123,4390,1,40,1
2929,330,14,212,19,458,186,222,175,1503,2,24,3
3205,348,16,42,16,1448,189,213,161,892,7,22,3
3206,169,12,30,3,2842,229,245,146,2491,7,29,1
2944,135,4,379,54,3183,226,238,147,1986,2,29,1
2971,9,8,256,26,738,211,224,150,1917,2,29,1
3191,345,8,313,18,1538,204,227,162,85,1,23,3
2892,115,10,30,4,1294,237,231,123,1594,1,30,1
3378,25,23,513,163,2182,201,183,109,1968,1,40,1
3108,344,15,283,29,3737,189,216,164,916,1,29,1
3145,64,13,365,99,324,232,212,110,1425,2,22,1
3293,99,22,60,13,5840,250,203,70,685,1,38,1
3261,315,3,832,130,2018,211,237,164,2229,1,31,3
2633,358,7,30,-1,180,210,227,156,666,2,23,1
3036,230,18,85,11,1637,189,254,197,451,2,31,3
2695,332,21,60,18,2437,166,208,179,2135,2,24,3
3207,105,3,67,-1,4906,224,236,147,1793,1,22,1
3279,17,22,175,72,1994,195,188,122,2131,1,33,3
2973,177,16,256,36,2521,226,247,148,933,1,13,3
2608,180,3,0,0,2100,220,241,156,1104,1,17,3
3237,325,11,376,46,3452,192,228,175,3246,1,40,1
3077,311,5,350,49,2713,205,236,170,1377,2,32,3
3142,65,18,350,85,4025,234,201,92,2793,2,30,1
3016,3,18,864,147,2492,193,203,145,1440,2,24,3
2552,72,22,127,47,806,239,192,73,1008,2,11,3
2772,54,8,255,24,1689,225,223,131,1905,1,12,1
2859,169,5,234,32,810,224,242,153,424,5,30,1
3091,292,17,134,30,3672,170,234,204,782,2,29,1
3030,83,6,124,7,2873,229,230,135,1442,2,32,3
3093,114,3,309,76,1533,224,236,147,1075,2,32,3
3001,277,12,313,24,4722,188,242,194,150,2,29,1
3001,238,9,780,101,5863,204,248,181,6186,2,29,1
2768,43,9,192,47,1616,222,220,133,2308,2,12,1
3284,52,8,30,3,5515,225,223,133,552,1,38,1
3319,195,7,437,24,1107,219,246,162,1293,1,32,3
2955,18,10,351,60,800,213,220,143,1824,1,32,3
2785,95,8,95,6,2160,234,228,126,1498,2,12,1
2973,350,18,792,175,3012,185,208,159,908,2,10,3
2521,257,28,450,-78,450,143,243,230,1103,3,4,3
3083,119,18,162,34,3384,248,221,94,779,1,29,1
3086,39,6,0,0,5042,220,227,142,2177,1,23,1
3016,108,18,30,8,726,248,216,90,1976,1,29,1
2972,83,14,67,13,3733,239,214,102,5176,2,29,1
2929,337,8,228,48,3104,203,229,165,1994,2,29,1
2896,101,12,454,108,1380,240,224,112,1630,2,11,3
2793,114,10,339,43,2394,238,230,121,2636,2,30,1
2772,211,1,30,1,2183,218,240,159,1148,2,23,1
3224,323,5,450,18,480,207,235,166,1549,2,32,3
3157,122,7,518,79,335,233,234,134,1908,2,23,3
3027,315,2,604,108,5161,214,237,161,5872,2,12,1
2876,334,15,124,30,1559,184,219,173,2526,1,33,3
3109,45,9,60,3,2894,223,220,132,3381,1,30,1
3421,103,21,190,35,2650,250,207,75,1945,7,39,3
3107,115,19,90,6,2839,249,218,88,3814,1,22,1
2789,355,12,162,2,1650,201,219,156,1539,1,10,3
2868,53,5,420,56,2222,223,229,142,1771,2,12,1
3014,62,19,300,69,2989,233,198,91,1380,1,32,3
